,V(m/s),alpha(deg),beta(deg),p(deg/s),q(deg/s),r(deg/s),phi(deg),theta(deg)
4666.0,13.90495465593803,0.702457942824368,0.0,0.0,-0.0009298359230035627,0.0,0.0,1.1720945923804178
4667.0,13.904976711901748,0.7014543995814208,0.0,0.0,-0.0009374014212324691,0.0,0.0,1.1711609723666443
4668.0,13.904999618807302,0.7004440079759725,0.0,0.0,-0.0009449506509212471,0.0,0.0,1.1702197949607975
4669.0,13.905023378076878,0.6994267890411175,0.0,0.0,-0.0009524832746143233,0.0,0.0,1.169271076600132
4670.0,13.905047991103247,0.6984027641321041,0.0,0.0,-0.0009599989546991536,0.0,0.0,1.1683148340594367
4671.0,13.905073459249635,0.6973719549262669,0.0,0.0,-0.0009674973534198348,0.0,0.0,1.1673510844511867
4672.0,13.905099783849593,0.6963343834229468,0.0,0.0,-0.0009749781328907446,0.0,0.0,1.1663798452256788
4673.0,13.905126966206858,0.6952900719433963,0.0,0.0,-0.000982440955110209,0.0,0.0,1.1654011341711545
4674.0,13.905155007595232,0.694239043130672,0.0,0.0,-0.0009898854819742002,0.0,0.0,1.1644149694139092
4675.0,13.905183909258449,0.6931813199495128,0.0,0.0,-0.0009973113752900567,0.0,0.0,1.163421369418388
4676.0,13.905213672410047,0.6921169256862055,0.0,0.0,-0.001004718296790233,0.0,0.0,1.162420352987267
4677.0,13.905244298233242,0.6910458839484359,0.0,0.0,-0.0010121059081460732,0.0,0.0,1.1614119392615216
4678.0,13.9052757878808,0.6899682186651261,0.0,0.0,-0.0010194738709816099,0.0,0.0,1.1603961477204812
4679.0,13.905308142474913,0.6888839540862594,0.0,0.0,-0.0010268218468873862,0.0,0.0,1.1593729981818681
4680.0,13.905341363107073,0.6877931147826898,0.0,0.0,-0.001034149497434302,0.0,0.0,1.158342510801826
4681.0,13.90537545083795,0.6866957256459394,0.0,0.0,-0.0010414564841874823,0.0,0.0,1.1573047060749309
4682.0,13.905410406697268,0.685591811887981,0.0,0.0,-0.001048742468720168,0.0,0.0,1.1562596048341913
4683.0,13.905446231683683,0.6844813990410077,0.0,0.0,-0.0010560071126276267,0.0,0.0,1.1552072282510326
4684.0,13.905482926764668,0.683364512957188,0.0,0.0,-0.0010632500775410857,0.0,0.0,1.154147597835268
4685.0,13.905520492876382,0.6822411798084081,0.0,0.0,-0.0010704710251416834,0.0,0.0,1.1530807354350554
4686.0,13.905558930923563,0.6811114260859997,0.0,0.0,-0.0010776696171744405,0.0,0.0,1.1520066632368413
4687.0,13.905598241779403,0.6799752786004543,0.0,0.0,-0.0010848455154622498,0.0,0.0,1.1509254037652892
4688.0,13.905638426285432,0.6788327644811237,0.0,0.0,-0.001091998381919883,0.0,0.0,1.1498369798831947
4689.0,13.905679485251401,0.6776839111759071,0.0,0.0,-0.001099127878568015,0.0,0.0,1.1487414147913872
4690.0,13.905721419455173,0.6765287464509236,0.0,0.0,-0.0011062336675472656,0.0,0.0,1.1476387320286165
4691.0,13.905764229642603,0.675367298390172,0.0,0.0,-0.0011133154111322538,0.0,0.0,1.1465289554714257
4692.0,13.90580791652743,0.6741995953951752,0.0,0.0,-0.0011203727717456699,0.0,0.0,1.1454121093340108
4693.0,13.905852480791157,0.673025666184613,0.0,0.0,-0.0011274054119723607,0.0,0.0,1.1442882181680651
4694.0,13.905897923082954,0.6718455397939391,0.0,0.0,-0.0011344129945734282,0.0,0.0,1.14315730686261
4695.0,13.90594424401953,0.6706592455749852,0.0,0.0,-0.0011413951825003411,0.0,0.0,1.1420194006438118
4696.0,13.905991444185041,0.6694668131955513,0.0,0.0,-0.0011483516389090584,0.0,0.0,1.1408745250747845
4697.0,13.906039524130971,0.668268272638982,0.0,0.0,-0.0011552820271741643,0.0,0.0,1.1397227060553776
4698.0,13.906088484376033,0.6670636542037289,0.0,0.0,-0.0011621860109030141,0.0,0.0,1.138563969821951
4699.0,13.906138325406058,0.6658529885028994,0.0,0.0,-0.0011690632539498892,0.0,0.0,1.137398342947135
4700.0,13.906189047673891,0.6646363064637916,0.0,0.0,-0.001175913420430163,0.0,0.0,1.1362258523395765
4701.0,13.90624065159929,0.6634136393274151,0.0,0.0,-0.0011827361747344725,0.0,0.0,1.1350465252436701
4702.0,13.906293137568825,0.662185018647999,0.0,0.0,-0.0011895311815429013,0.0,0.0,1.1338603892392762
4703.0,13.90634650593577,0.6609504762924839,0.0,0.0,-0.0011962981058391666,0.0,0.0,1.1326674722414252
4704.0,13.906400757020009,0.6597100444400033,0.0,0.0,-0.0012030366129248142,0.0,0.0,1.1314678025000051
4705.0,13.906455891107932,0.6584637555813476,0.0,0.0,-0.0012097463684334192,0.0,0.0,1.1302614085994382
4706.0,13.906511908452341,0.6572116425184175,0.0,0.0,-0.0012164270383447908,0.0,0.0,1.1290483194583412
4707.0,13.906568809272352,0.6559537383636612,0.0,0.0,-0.0012230782889991823,0.0,0.0,1.1278285643291717
4708.0,13.9066265937533,0.6546900765394994,0.0,0.0,-0.001229699787111504,0.0,0.0,1.126602172797861
4709.0,13.90668526204664,0.6534206907777353,0.0,0.0,-0.001236291199785539,0.0,0.0,1.1253691747834325
4710.0,13.906744814269857,0.6521456151189521,0.0,0.0,-0.0012428521945281625,0.0,0.0,1.124129600537605
4711.0,13.906805250506373,0.6508648839118952,0.0,0.0,-0.0012493824392635598,0.0,0.0,1.1228834806443833
4712.0,13.906866570805459,0.649578531812842,0.0,0.0,-0.0012558816023474475,0.0,0.0,1.1216308460196334
4713.0,13.906928775182136,0.6482865937849571,0.0,0.0,-0.0012623493525812939,0.0,0.0,1.1203717279106435
4714.0,13.906991863617094,0.6469891050976341,0.0,0.0,-0.001268785359226538,0.0,0.0,1.1191061578956722
4715.0,13.907055836056603,0.6456861013258235,0.0,0.0,-0.0012751892920188092,0.0,0.0,1.1178341678834802
4716.0,13.907120692412423,0.6443776183493469,0.0,0.0,-0.001281560821182142,0.0,0.0,1.1165557901128498
4717.0,13.907186432561721,0.6430636923521976,0.0,0.0,-0.0012878996174431896,0.0,0.0,1.115271057152089
4718.0,13.907253056346985,0.6417443598218273,0.0,0.0,-0.0012942053520454348,0.0,0.0,1.1139800018985222
4719.0,13.907320563575944,0.6404196575484192,0.0,0.0,-0.001300477696763395,0.0,0.0,1.1126826575779656
4720.0,13.907388954021481,0.6390896226241474,0.0,0.0,-0.001306716323916823,0.0,0.0,1.1113790577441898
4721.0,13.907458227421559,0.6377542924424225,0.0,0.0,-0.0013129209063849022,0.0,0.0,1.1100692362783668
4722.0,13.907528383479136,0.6364137046971241,0.0,0.0,-0.001319091117620436,0.0,0.0,1.1087532273885041
4723.0,13.907599421862086,0.6350678973818187,0.0,0.0,-0.0013252266316640296,0.0,0.0,1.1074310656088633
4724.0,13.907671342203129,0.6337169087889647,0.0,0.0,-0.0013313271231582633,0.0,0.0,1.106102785799366
4725.0,13.907744144099746,0.6323607775091038,0.0,0.0,-0.0013373922673618603,0.0,0.0,1.104768423144984
4726.0,13.907817827114112,0.6309995424300382,0.0,0.0,-0.0013434217401638417,0.0,0.0,1.1034280131551166
4727.0,13.907892390773016,0.629633242735995,0.0,0.0,-0.0013494152180976748,0.0,0.0,1.102081591662953
4728.0,13.907967834567794,0.6282619179067764,0.0,0.0,-0.001355372378355409,0.0,0.0,1.1007291948248208
4729.0,13.908044157954254,0.626885607716897,0.0,0.0,-0.0013612928988018015,0.0,0.0,1.0993708591195204
4730.0,13.908121360352613,0.6255043522347067,0.0,0.0,-0.0013671764579884316,0.0,0.0,1.098006621347645
4731.0,13.908199441147419,0.624118191821501,0.0,0.0,-0.001373022735167801,0.0,0.0,1.096636518630887
4732.0,13.90827839968749,0.6227271671306175,0.0,0.0,-0.0013788314103074222,0.0,0.0,1.0952605884113307
4733.0,13.908358235285846,0.6213313191065186,0.0,0.0,-0.0013846021641038932,0.0,0.0,1.0938788684507283
4734.0,13.908438947219647,0.6199306889838615,0.0,0.0,-0.001390334677996956,0.0,0.0,1.0924913968297658
4735.0,13.908520534730128,0.618525318286554,0.0,0.0,-0.0013960286341835417,0.0,0.0,1.0910982119473118
4736.0,13.908602997022534,0.6171152488267975,0.0,0.0,-0.0014016837156317994,0.0,0.0,1.0896993525196537
4737.0,13.908686333266063,0.6157005227041162,0.0,0.0,-0.0014072996060951071,0.0,0.0,1.0882948575797189
4738.0,13.908770542593807,0.6142811823043739,0.0,0.0,-0.0014128759901260678,0.0,0.0,1.0868847664762833
4739.0,13.908855624102689,0.612857270298776,0.0,0.0,-0.0014184125530904853,0.0,0.0,1.0854691188731647
4740.0,13.90894157685341,0.6114288296428594,0.0,0.0,-0.001423908981181323,0.0,0.0,1.0840479547484028
4741.0,13.909028399870392,0.6099959035754688,0.0,0.0,-0.001429364961432643,0.0,0.0,1.0826213143934247
4742.0,13.909116092141726,0.6085585356177199,0.0,0.0,-0.001434780181733525,0.0,0.0,1.0811892384121973
4743.0,13.909204652619117,0.6071167695719489,0.0,0.0,-0.0014401543308419655,0.0,0.0,1.079751767720365
4744.0,13.90929408021783,0.6056706495206498,0.0,0.0,-0.0014454870983987554,0.0,0.0,1.0783089435443738
4745.0,13.909384373816644,0.6042202198253972,0.0,0.0,-0.0014507781749413349,0.0,0.0,1.076860807420582
4746.0,13.909475532257803,0.6027655251257577,0.0,0.0,-0.0014560272519176275,0.0,0.0,1.0754074011943566
4747.0,13.909567554346962,0.6013066103381863,0.0,0.0,-0.0014612340216998499,0.0,0.0,1.0739487670191552
4748.0,13.909660438853148,0.5998435206549121,0.0,0.0,-0.0014663981775982985,0.0,0.0,1.0724849473555955
4749.0,13.909754184508712,0.5983763015428082,0.0,0.0,-0.0014715194138751107,0.0,0.0,1.0710159849705099
4750.0,13.909848790009285,0.5969049987422512,0.0,0.0,-0.0014765974257580025,0.0,0.0,1.0695419229359873
4751.0,13.909944254013736,0.5954296582659663,0.0,0.0,-0.0014816319094539795,0.0,0.0,1.0680628046284004
4752.0,13.91004057514413,0.5939503263978596,0.0,0.0,-0.001486622562163022,0.0,0.0,1.0665786737274194
4753.0,13.910137751985694,0.5924670496918383,0.0,0.0,-0.0014915690820917424,0.0,0.0,1.0650895742150124
4754.0,13.910235783086772,0.5909798749706171,0.0,0.0,-0.001496471168467016,0.0,0.0,1.0635955503744319
4755.0,13.910334666958791,0.5894888493245126,0.0,0.0,-0.0015013285215495838,0.0,0.0,1.0620966467891875
4756.0,13.910434402076223,0.5879940201102245,0.0,0.0,-0.0015061408426476253,0.0,0.0,1.0605929083420058
4757.0,13.910534986876558,0.5864954349496041,0.0,0.0,-0.0015109078341303023,0.0,0.0,1.059084380213776
4758.0,13.910636419760262,0.5849931417284101,0.0,0.0,-0.0015156291994412742,0.0,0.0,1.0575711078824812
4759.0,13.910738699090754,0.5834871885950522,0.0,0.0,-0.00152030464311218,0.0,0.0,1.056053137122119
4760.0,13.91084182319437,0.5819776239593214,0.0,0.0,-0.0015249338707760912,0.0,0.0,1.0545305140016048
4761.0,13.910945790360335,0.5804644964911083,0.0,0.0,-0.0015295165891809326,0.0,0.0,1.0530032848836655
4762.0,13.911050598840745,0.5789478551191084,0.0,0.0,-0.0015340525062028697,0.0,0.0,1.0514714964237164
4763.0,13.911156246850528,0.5774277490295154,0.0,0.0,-0.0015385413308596637,0.0,0.0,1.0499351955687275
4764.0,13.911262732567426,0.5759042276647018,0.0,0.0,-0.0015429827733239932,0.0,0.0,1.0483944295560743
4765.0,13.911370054131975,0.574377340721887,0.0,0.0,-0.0015473765449367407,0.0,0.0,1.0468492459123766
4766.0,13.911478209647479,0.572847138151793,0.0,0.0,-0.0015517223582202462,0.0,0.0,1.045299692452324
4767.0,13.911587197179992,0.5713136701572883,0.0,0.0,-0.001556019926891523,0.0,0.0,1.043745817277487
4768.0,13.911697014758298,0.5697769871920189,0.0,0.0,-0.0015602689658754398,0.0,0.0,1.0421876687751168
4769.0,13.911807660373896,0.5682371399590274,0.0,0.0,-0.0015644691913178652,0.0,0.0,1.0406252956169302
4770.0,13.91191913198098,0.56669417940936,0.0,0.0,-0.0015686203205987747,0.0,0.0,1.039058746757882
4771.0,13.912031427496432,0.5651481567406608,0.0,0.0,-0.0015727220723453215,0.0,0.0,1.0374880714349246
4772.0,13.912144544799801,0.5635991233957548,0.0,0.0,-0.0015767741664448685,0.0,0.0,1.0359133191657544
4773.0,13.912258481733298,0.5620471310612183,0.0,0.0,-0.0015807763240579806,0.0,0.0,1.0343345397475445
4774.0,13.912373236101782,0.5604922316659375,0.0,0.0,-0.0015847282676313794,0.0,0.0,1.032751783255666
4775.0,13.912488805672753,0.5589344773796552,0.0,0.0,-0.001588629720910857,0.0,0.0,1.0311651000423945
4776.0,13.912605188176345,0.5573739206115051,0.0,0.0,-0.0015924804089541501,0.0,0.0,1.0295745407356045
4777.0,13.91272238130532,0.5558106140085354,0.0,0.0,-0.001596280058143772,0.0,0.0,1.0279801562374522
4778.0,13.912840382715064,0.5542446104542189,0.0,0.0,-0.0016000283961998048,0.0,0.0,1.026381997723043
4779.0,13.912959190023583,0.5526759630669532,0.0,0.0,-0.001603725152192649,0.0,0.0,1.0247801166390886
4780.0,13.913078800811503,0.5511047251985476,0.0,0.0,-0.00160737005655573,0.0,0.0,1.0231745647025496
4781.0,13.913199212622072,0.5495309504326992,0.0,0.0,-0.0016109628410981634,0.0,0.0,1.0215653938992661
4782.0,13.913320422961156,0.5479546925834574,0.0,0.0,-0.001614503239017374,0.0,0.0,1.0199526564825765
